group_id,image_path,label,angle,original_file,split
69,/kaggle/working/real_text_10k_dataset/doc_g69_rot0.jpg,0,0,0000442991.tif,test
69,/kaggle/working/real_text_10k_dataset/doc_g69_rot90.jpg,1,90,0000442991.tif,test
69,/kaggle/working/real_text_10k_dataset/doc_g69_rot180.jpg,2,180,0000442991.tif,test
69,/kaggle/working/real_text_10k_dataset/doc_g69_rot270.jpg,3,270,0000442991.tif,test
70,/kaggle/working/real_text_10k_dataset/doc_g70_rot0.jpg,0,0,2041374075.tif,val
70,/kaggle/working/real_text_10k_dataset/doc_g70_rot90.jpg,1,90,2041374075.tif,val
70,/kaggle/working/real_text_10k_dataset/doc_g70_rot180.jpg,2,180,2041374075.tif,val
70,/kaggle/working/real_text_10k_dataset/doc_g70_rot270.jpg,3,270,2041374075.tif,val
71,/kaggle/working/real_text_10k_dataset/doc_g71_rot0.jpg,0,0,503973460+-3460.tif,train
71,/kaggle/working/real_text_10k_dataset/doc_g71_rot90.jpg,1,90,503973460+-3460.tif,train
71,/kaggle/working/real_text_10k_dataset/doc_g71_rot180.jpg,2,180,503973460+-3460.tif,train
71,/kaggle/working/real_text_10k_dataset/doc_g71_rot270.jpg,3,270,503973460+-3460.tif,train
72,/kaggle/working/real_text_10k_dataset/doc_g72_rot0.jpg,0,0,2058501333.tif,train
72,/kaggle/working/real_text_10k_dataset/doc_g72_rot90.jpg,1,90,2058501333.tif,train
72,/kaggle/working/real_text_10k_dataset/doc_g72_rot180.jpg,2,180,2058501333.tif,train
72,/kaggle/working/real_text_10k_dataset/doc_g72_rot270.jpg,3,270,2058501333.tif,train
73,/kaggle/working/real_text_10k_dataset/doc_g73_rot0.jpg,0,0,87251819_87251847.tif,test
73,/kaggle/working/real_text_10k_dataset/doc_g73_rot90.jpg,1,90,87251819_87251847.tif,test
73,/kaggle/working/real_text_10k_dataset/doc_g73_rot180.jpg,2,180,87251819_87251847.tif,test
73,/kaggle/working/real_text_10k_dataset/doc_g73_rot270.jpg,3,270,87251819_87251847.tif,test
74,/kaggle/working/real_text_10k_dataset/doc_g74_rot0.jpg,0,0,522865999+-6001.tif,train
74,/kaggle/working/real_text_10k_dataset/doc_g74_rot90.jpg,1,90,522865999+-6001.tif,train
74,/kaggle/working/real_text_10k_dataset/doc_g74_rot180.jpg,2,180,522865999+-6001.tif,train
74,/kaggle/working/real_text_10k_dataset/doc_g74_rot270.jpg,3,270,522865999+-6001.tif,train
75,/kaggle/working/real_text_10k_dataset/doc_g75_rot0.jpg,0,0,1002979747_9754.tif,train
75,/kaggle/working/real_text_10k_dataset/doc_g75_rot90.jpg,1,90,1002979747_9754.tif,train
75,/kaggle/working/real_text_10k_dataset/doc_g75_rot180.jpg,2,180,1002979747_9754.tif,train
75,/kaggle/working/real_text_10k_dataset/doc_g75_rot270.jpg,3,270,1002979747_9754.tif,train
76,/kaggle/working/real_text_10k_dataset/doc_g76_rot0.jpg,0,0,2069713397.tif,test
76,/kaggle/working/real_text_10k_dataset/doc_g76_rot90.jpg,1,90,2069713397.tif,test
76,/kaggle/working/real_text_10k_dataset/doc_g76_rot180.jpg,2,180,2069713397.tif,test
76,/kaggle/working/real_text_10k_dataset/doc_g76_rot270.jpg,3,270,2069713397.tif,test
77,/kaggle/working/real_text_10k_dataset/doc_g77_rot0.jpg,0,0,2065279791.tif,train
77,/kaggle/working/real_text_10k_dataset/doc_g77_rot90.jpg,1,90,2065279791.tif,train
77,/kaggle/working/real_text_10k_dataset/doc_g77_rot180.jpg,2,180,2065279791.tif,train
77,/kaggle/working/real_text_10k_dataset/doc_g77_rot270.jpg,3,270,2065279791.tif,train
78,/kaggle/working/real_text_10k_dataset/doc_g78_rot0.jpg,0,0,2081912959_2970.tif,train
78,/kaggle/working/real_text_10k_dataset/doc_g78_rot90.jpg,1,90,2081912959_2970.tif,train
78,/kaggle/working/real_text_10k_dataset/doc_g78_rot180.jpg,2,180,2081912959_2970.tif,train
78,/kaggle/working/real_text_10k_dataset/doc_g78_rot270.jpg,3,270,2081912959_2970.tif,train
79,/kaggle/working/real_text_10k_dataset/doc_g79_rot0.jpg,0,0,1000325796.tif,train
79,/kaggle/working/real_text_10k_dataset/doc_g79_rot90.jpg,1,90,1000325796.tif,train
79,/kaggle/working/real_text_10k_dataset/doc_g79_rot180.jpg,2,180,1000325796.tif,train
79,/kaggle/working/real_text_10k_dataset/doc_g79_rot270.jpg,3,270,1000325796.tif,train
80,/kaggle/working/real_text_10k_dataset/doc_g80_rot0.jpg,0,0,2067314928.tif,train
80,/kaggle/working/real_text_10k_dataset/doc_g80_rot90.jpg,1,90,2067314928.tif,train
80,/kaggle/working/real_text_10k_dataset/doc_g80_rot180.jpg,2,180,2067314928.tif,train
80,/kaggle/working/real_text_10k_dataset/doc_g80_rot270.jpg,3,270,2067314928.tif,train
81,/kaggle/working/real_text_10k_dataset/doc_g81_rot0.jpg,0,0,518303773+-3774.tif,train
81,/kaggle/working/real_text_10k_dataset/doc_g81_rot90.jpg,1,90,518303773+-3774.tif,train
81,/kaggle/working/real_text_10k_dataset/doc_g81_rot180.jpg,2,180,518303773+-3774.tif,train
81,/kaggle/working/real_text_10k_dataset/doc_g81_rot270.jpg,3,270,518303773+-3774.tif,train
82,/kaggle/working/real_text_10k_dataset/doc_g82_rot0.jpg,0,0,2077591814_1828.tif,train
82,/kaggle/working/real_text_10k_dataset/doc_g82_rot90.jpg,1,90,2077591814_1828.tif,train
82,/kaggle/working/real_text_10k_dataset/doc_g82_rot180.jpg,2,180,2077591814_1828.tif,train
82,/kaggle/working/real_text_10k_dataset/doc_g82_rot270.jpg,3,270,2077591814_1828.tif,train
83,/kaggle/working/real_text_10k_dataset/doc_g83_rot0.jpg,0,0,50704157-4157.tif,train
83,/kaggle/working/real_text_10k_dataset/doc_g83_rot90.jpg,1,90,50704157-4157.tif,train
83,/kaggle/working/real_text_10k_dataset/doc_g83_rot180.jpg,2,180,50704157-4157.tif,train
83,/kaggle/working/real_text_10k_dataset/doc_g83_rot270.jpg,3,270,50704157-4157.tif,train
84,/kaggle/working/real_text_10k_dataset/doc_g84_rot0.jpg,0,0,2061001024.tif,test
84,/kaggle/working/real_text_10k_dataset/doc_g84_rot90.jpg,1,90,2061001024.tif,test
84,/kaggle/working/real_text_10k_dataset/doc_g84_rot180.jpg,2,180,2061001024.tif,test
84,/kaggle/working/real_text_10k_dataset/doc_g84_rot270.jpg,3,270,2061001024.tif,test
85,/kaggle/working/real_text_10k_dataset/doc_g85_rot0.jpg,0,0,517519808+-9809.tif,train
85,/kaggle/working/real_text_10k_dataset/doc_g85_rot90.jpg,1,90,517519808+-9809.tif,train
85,/kaggle/working/real_text_10k_dataset/doc_g85_rot180.jpg,2,180,517519808+-9809.tif,train
85,/kaggle/working/real_text_10k_dataset/doc_g85_rot270.jpg,3,270,517519808+-9809.tif,train
86,/kaggle/working/real_text_10k_dataset/doc_g86_rot0.jpg,0,0,1003183993_1003183994.tif,train
86,/kaggle/working/real_text_10k_dataset/doc_g86_rot90.jpg,1,90,1003183993_1003183994.tif,train
86,/kaggle/working/real_text_10k_dataset/doc_g86_rot180.jpg,2,180,1003183993_1003183994.tif,train
86,/kaggle/working/real_text_10k_dataset/doc_g86_rot270.jpg,3,270,1003183993_1003183994.tif,train
87,/kaggle/working/real_text_10k_dataset/doc_g87_rot0.jpg,0,0,2078199258b.tif,train
87,/kaggle/working/real_text_10k_dataset/doc_g87_rot90.jpg,1,90,2078199258b.tif,train
87,/kaggle/working/real_text_10k_dataset/doc_g87_rot180.jpg,2,180,2078199258b.tif,train
87,/kaggle/working/real_text_10k_dataset/doc_g87_rot270.jpg,3,270,2078199258b.tif,train
88,/kaggle/working/real_text_10k_dataset/doc_g88_rot0.jpg,0,0,83197397_7398.tif,train
88,/kaggle/working/real_text_10k_dataset/doc_g88_rot90.jpg,1,90,83197397_7398.tif,train
88,/kaggle/working/real_text_10k_dataset/doc_g88_rot180.jpg,2,180,83197397_7398.tif,train
88,/kaggle/working/real_text_10k_dataset/doc_g88_rot270.jpg,3,270,83197397_7398.tif,train
89,/kaggle/working/real_text_10k_dataset/doc_g89_rot0.jpg,0,0,503490688.tif,train
89,/kaggle/working/real_text_10k_dataset/doc_g89_rot90.jpg,1,90,503490688.tif,train
89,/kaggle/working/real_text_10k_dataset/doc_g89_rot180.jpg,2,180,503490688.tif,train
89,/kaggle/working/real_text_10k_dataset/doc_g89_rot270.jpg,3,270,503490688.tif,train
90,/kaggle/working/real_text_10k_dataset/doc_g90_rot0.jpg,0,0,2031315259.tif,train
90,/kaggle/working/real_text_10k_dataset/doc_g90_rot90.jpg,1,90,2031315259.tif,train
90,/kaggle/working/real_text_10k_dataset/doc_g90_rot180.jpg,2,180,2031315259.tif,train
90,/kaggle/working/real_text_10k_dataset/doc_g90_rot270.jpg,3,270,2031315259.tif,train
91,/kaggle/working/real_text_10k_dataset/doc_g91_rot0.jpg,0,0,2505458435_8463.tif,train
91,/kaggle/working/real_text_10k_dataset/doc_g91_rot90.jpg,1,90,2505458435_8463.tif,train
91,/kaggle/working/real_text_10k_dataset/doc_g91_rot180.jpg,2,180,2505458435_8463.tif,train
91,/kaggle/working/real_text_10k_dataset/doc_g91_rot270.jpg,3,270,2505458435_8463.tif,train
92,/kaggle/working/real_text_10k_dataset/doc_g92_rot0.jpg,0,0,249.jpg,train
92,/kaggle/working/real_text_10k_dataset/doc_g92_rot90.jpg,1,90,249.jpg,train
92,/kaggle/working/real_text_10k_dataset/doc_g92_rot180.jpg,2,180,249.jpg,train
92,/kaggle/working/real_text_10k_dataset/doc_g92_rot270.jpg,3,270,249.jpg,train
93,/kaggle/working/real_text_10k_dataset/doc_g93_rot0.jpg,0,0,2030340433_2030340449.tif,test
93,/kaggle/working/real_text_10k_dataset/doc_g93_rot90.jpg,1,90,2030340433_2030340449.tif,test
93,/kaggle/working/real_text_10k_dataset/doc_g93_rot180.jpg,2,180,2030340433_2030340449.tif,test
93,/kaggle/working/real_text_10k_dataset/doc_g93_rot270.jpg,3,270,2030340433_2030340449.tif,test
94,/kaggle/working/real_text_10k_dataset/doc_g94_rot0.jpg,0,0,2083463714_3715.tif,train
94,/kaggle/working/real_text_10k_dataset/doc_g94_rot90.jpg,1,90,2083463714_3715.tif,train
94,/kaggle/working/real_text_10k_dataset/doc_g94_rot180.jpg,2,180,2083463714_3715.tif,train
94,/kaggle/working/real_text_10k_dataset/doc_g94_rot270.jpg,3,270,2083463714_3715.tif,train
95,/kaggle/working/real_text_10k_dataset/doc_g95_rot0.jpg,0,0,522658931+-8932.tif,train
95,/kaggle/working/real_text_10k_dataset/doc_g95_rot90.jpg,1,90,522658931+-8932.tif,train
95,/kaggle/working/real_text_10k_dataset/doc_g95_rot180.jpg,2,180,522658931+-8932.tif,train
95,/kaggle/working/real_text_10k_dataset/doc_g95_rot270.jpg,3,270,522658931+-8932.tif,train
96,/kaggle/working/real_text_10k_dataset/doc_g96_rot0.jpg,0,0,516010537_516010579.tif,test
96,/kaggle/working/real_text_10k_dataset/doc_g96_rot90.jpg,1,90,516010537_516010579.tif,test
96,/kaggle/working/real_text_10k_dataset/doc_g96_rot180.jpg,2,180,516010537_516010579.tif,test
96,/kaggle/working/real_text_10k_dataset/doc_g96_rot270.jpg,3,270,516010537_516010579.tif,test
97,/kaggle/working/real_text_10k_dataset/doc_g97_rot0.jpg,0,0,87429230_9283.tif,train
97,/kaggle/working/real_text_10k_dataset/doc_g97_rot90.jpg,1,90,87429230_9283.tif,train
97,/kaggle/working/real_text_10k_dataset/doc_g97_rot180.jpg,2,180,87429230_9283.tif,train
97,/kaggle/working/real_text_10k_dataset/doc_g97_rot270.jpg,3,270,87429230_9283.tif,train
98,/kaggle/working/real_text_10k_dataset/doc_g98_rot0.jpg,0,0,528151009+-1009.tif,train
98,/kaggle/working/real_text_10k_dataset/doc_g98_rot90.jpg,1,90,528151009+-1009.tif,train
98,/kaggle/working/real_text_10k_dataset/doc_g98_rot180.jpg,2,180,528151009+-1009.tif,train
98,/kaggle/working/real_text_10k_dataset/doc_g98_rot270.jpg,3,270,528151009+-1009.tif,train
99,/kaggle/working/real_text_10k_dataset/doc_g99_rot0.jpg,0,0,2021194581_2021194619.tif,train
99,/kaggle/working/real_text_10k_dataset/doc_g99_rot90.jpg,1,90,2021194581_2021194619.tif,train
99,/kaggle/working/real_text_10k_dataset/doc_g99_rot180.jpg,2,180,2021194581_2021194619.tif,train
99,/kaggle/working/real_text_10k_dataset/doc_g99_rot270.jpg,3,270,2021194581_2021194619.tif,train
100,/kaggle/working/real_text_10k_dataset/doc_g100_rot0.jpg,0,0,CTRCONTRACTS004717-4.tif,val
100,/kaggle/working/real_text_10k_dataset/doc_g100_rot90.jpg,1,90,CTRCONTRACTS004717-4.tif,val
100,/kaggle/working/real_text_10k_dataset/doc_g100_rot180.jpg,2,180,CTRCONTRACTS004717-4.tif,val
100,/kaggle/working/real_text_10k_dataset/doc_g100_rot270.jpg,3,270,CTRCONTRACTS004717-4.tif,val
101,/kaggle/working/real_text_10k_dataset/doc_g101_rot0.jpg,0,0,50656938-6938.tif,train
101,/kaggle/working/real_text_10k_dataset/doc_g101_rot90.jpg,1,90,50656938-6938.tif,train
101,/kaggle/working/real_text_10k_dataset/doc_g101_rot180.jpg,2,180,50656938-6938.tif,train
101,/kaggle/working/real_text_10k_dataset/doc_g101_rot270.jpg,3,270,50656938-6938.tif,train
102,/kaggle/working/real_text_10k_dataset/doc_g102_rot0.jpg,0,0,2028707700.tif,train
102,/kaggle/working/real_text_10k_dataset/doc_g102_rot90.jpg,1,90,2028707700.tif,train
102,/kaggle/working/real_text_10k_dataset/doc_g102_rot180.jpg,2,180,2028707700.tif,train
102,/kaggle/working/real_text_10k_dataset/doc_g102_rot270.jpg,3,270,2028707700.tif,train
103,/kaggle/working/real_text_10k_dataset/doc_g103_rot0.jpg,0,0,tob10431.45.tif,train
103,/kaggle/working/real_text_10k_dataset/doc_g103_rot90.jpg,1,90,tob10431.45.tif,train
103,/kaggle/working/real_text_10k_dataset/doc_g103_rot180.jpg,2,180,tob10431.45.tif,train
103,/kaggle/working/real_text_10k_dataset/doc_g103_rot270.jpg,3,270,tob10431.45.tif,train
104,/kaggle/working/real_text_10k_dataset/doc_g104_rot0.jpg,0,0,2029040091-a.tif,train
104,/kaggle/working/real_text_10k_dataset/doc_g104_rot90.jpg,1,90,2029040091-a.tif,train
104,/kaggle/working/real_text_10k_dataset/doc_g104_rot180.jpg,2,180,2029040091-a.tif,train
104,/kaggle/working/real_text_10k_dataset/doc_g104_rot270.jpg,3,270,2029040091-a.tif,train
105,/kaggle/working/real_text_10k_dataset/doc_g105_rot0.jpg,0,0,50527804-7805.tif,train
105,/kaggle/working/real_text_10k_dataset/doc_g105_rot90.jpg,1,90,50527804-7805.tif,train
105,/kaggle/working/real_text_10k_dataset/doc_g105_rot180.jpg,2,180,50527804-7805.tif,train
105,/kaggle/working/real_text_10k_dataset/doc_g105_rot270.jpg,3,270,50527804-7805.tif,train
106,/kaggle/working/real_text_10k_dataset/doc_g106_rot0.jpg,0,0,2040649894.tif,train
106,/kaggle/working/real_text_10k_dataset/doc_g106_rot90.jpg,1,90,2040649894.tif,train
106,/kaggle/working/real_text_10k_dataset/doc_g106_rot180.jpg,2,180,2040649894.tif,train
106,/kaggle/working/real_text_10k_dataset/doc_g106_rot270.jpg,3,270,2040649894.tif,train
107,/kaggle/working/real_text_10k_dataset/doc_g107_rot0.jpg,0,0,522814157+-4160.tif,train
107,/kaggle/working/real_text_10k_dataset/doc_g107_rot90.jpg,1,90,522814157+-4160.tif,train
107,/kaggle/working/real_text_10k_dataset/doc_g107_rot180.jpg,2,180,522814157+-4160.tif,train
107,/kaggle/working/real_text_10k_dataset/doc_g107_rot270.jpg,3,270,522814157+-4160.tif,train
108,/kaggle/working/real_text_10k_dataset/doc_g108_rot0.jpg,0,0,tnwl0017788.tif,train
108,/kaggle/working/real_text_10k_dataset/doc_g108_rot90.jpg,1,90,tnwl0017788.tif,train
108,/kaggle/working/real_text_10k_dataset/doc_g108_rot180.jpg,2,180,tnwl0017788.tif,train
108,/kaggle/working/real_text_10k_dataset/doc_g108_rot270.jpg,3,270,tnwl0017788.tif,train
109,/kaggle/working/real_text_10k_dataset/doc_g109_rot0.jpg,0,0,516738141+-8157.tif,train
109,/kaggle/working/real_text_10k_dataset/doc_g109_rot90.jpg,1,90,516738141+-8157.tif,train
109,/kaggle/working/real_text_10k_dataset/doc_g109_rot180.jpg,2,180,516738141+-8157.tif,train
109,/kaggle/working/real_text_10k_dataset/doc_g109_rot270.jpg,3,270,516738141+-8157.tif,train
110,/kaggle/working/real_text_10k_dataset/doc_g110_rot0.jpg,0,0,2082054888.tif,train
110,/kaggle/working/real_text_10k_dataset/doc_g110_rot90.jpg,1,90,2082054888.tif,train
110,/kaggle/working/real_text_10k_dataset/doc_g110_rot180.jpg,2,180,2082054888.tif,train
110,/kaggle/working/real_text_10k_dataset/doc_g110_rot270.jpg,3,270,2082054888.tif,train
111,/kaggle/working/real_text_10k_dataset/doc_g111_rot0.jpg,0,0,2051320086.tif,val
111,/kaggle/working/real_text_10k_dataset/doc_g111_rot90.jpg,1,90,2051320086.tif,val
111,/kaggle/working/real_text_10k_dataset/doc_g111_rot180.jpg,2,180,2051320086.tif,val
111,/kaggle/working/real_text_10k_dataset/doc_g111_rot270.jpg,3,270,2051320086.tif,val
112,/kaggle/working/real_text_10k_dataset/doc_g112_rot0.jpg,0,0,503380926_503380976a.tif,train
112,/kaggle/working/real_text_10k_dataset/doc_g112_rot90.jpg,1,90,503380926_503380976a.tif,train
112,/kaggle/working/real_text_10k_dataset/doc_g112_rot180.jpg,2,180,503380926_503380976a.tif,train
112,/kaggle/working/real_text_10k_dataset/doc_g112_rot270.jpg,3,270,503380926_503380976a.tif,train
113,/kaggle/working/real_text_10k_dataset/doc_g113_rot0.jpg,0,0,2074827083.tif,train
113,/kaggle/working/real_text_10k_dataset/doc_g113_rot90.jpg,1,90,2074827083.tif,train
113,/kaggle/working/real_text_10k_dataset/doc_g113_rot180.jpg,2,180,2074827083.tif,train
113,/kaggle/working/real_text_10k_dataset/doc_g113_rot270.jpg,3,270,2074827083.tif,train
114,/kaggle/working/real_text_10k_dataset/doc_g114_rot0.jpg,0,0,2065532405.tif,train
114,/kaggle/working/real_text_10k_dataset/doc_g114_rot90.jpg,1,90,2065532405.tif,train
114,/kaggle/working/real_text_10k_dataset/doc_g114_rot180.jpg,2,180,2065532405.tif,train
114,/kaggle/working/real_text_10k_dataset/doc_g114_rot270.jpg,3,270,2065532405.tif,train
115,/kaggle/working/real_text_10k_dataset/doc_g115_rot0.jpg,0,0,2085753779.tif,train
115,/kaggle/working/real_text_10k_dataset/doc_g115_rot90.jpg,1,90,2085753779.tif,train
115,/kaggle/working/real_text_10k_dataset/doc_g115_rot180.jpg,2,180,2085753779.tif,train
115,/kaggle/working/real_text_10k_dataset/doc_g115_rot270.jpg,3,270,2085753779.tif,train
116,/kaggle/working/real_text_10k_dataset/doc_g116_rot0.jpg,0,0,1002425099_1002425100.tif,train
116,/kaggle/working/real_text_10k_dataset/doc_g116_rot90.jpg,1,90,1002425099_1002425100.tif,train
116,/kaggle/working/real_text_10k_dataset/doc_g116_rot180.jpg,2,180,1002425099_1002425100.tif,train
116,/kaggle/working/real_text_10k_dataset/doc_g116_rot270.jpg,3,270,1002425099_1002425100.tif,train
117,/kaggle/working/real_text_10k_dataset/doc_g117_rot0.jpg,0,0,92237298.tif,train
117,/kaggle/working/real_text_10k_dataset/doc_g117_rot90.jpg,1,90,92237298.tif,train
117,/kaggle/working/real_text_10k_dataset/doc_g117_rot180.jpg,2,180,92237298.tif,train
117,/kaggle/working/real_text_10k_dataset/doc_g117_rot270.jpg,3,270,92237298.tif,train
118,/kaggle/working/real_text_10k_dataset/doc_g118_rot0.jpg,0,0,87109190_87109224.tif,train
118,/kaggle/working/real_text_10k_dataset/doc_g118_rot90.jpg,1,90,87109190_87109224.tif,train
118,/kaggle/working/real_text_10k_dataset/doc_g118_rot180.jpg,2,180,87109190_87109224.tif,train
118,/kaggle/working/real_text_10k_dataset/doc_g118_rot270.jpg,3,270,87109190_87109224.tif,train
119,/kaggle/working/real_text_10k_dataset/doc_g119_rot0.jpg,0,0,tcal0437428_7430.tif,train
119,/kaggle/working/real_text_10k_dataset/doc_g119_rot90.jpg,1,90,tcal0437428_7430.tif,train
119,/kaggle/working/real_text_10k_dataset/doc_g119_rot180.jpg,2,180,tcal0437428_7430.tif,train
119,/kaggle/working/real_text_10k_dataset/doc_g119_rot270.jpg,3,270,tcal0437428_7430.tif,train
120,/kaggle/working/real_text_10k_dataset/doc_g120_rot0.jpg,0,0,94395729.tif,train
120,/kaggle/working/real_text_10k_dataset/doc_g120_rot90.jpg,1,90,94395729.tif,train
120,/kaggle/working/real_text_10k_dataset/doc_g120_rot180.jpg,2,180,94395729.tif,train
120,/kaggle/working/real_text_10k_dataset/doc_g120_rot270.jpg,3,270,94395729.tif,train
121,/kaggle/working/real_text_10k_dataset/doc_g121_rot0.jpg,0,0,2028717388.tif,train
121,/kaggle/working/real_text_10k_dataset/doc_g121_rot90.jpg,1,90,2028717388.tif,train
121,/kaggle/working/real_text_10k_dataset/doc_g121_rot180.jpg,2,180,2028717388.tif,train
121,/kaggle/working/real_text_10k_dataset/doc_g121_rot270.jpg,3,270,2028717388.tif,train
122,/kaggle/working/real_text_10k_dataset/doc_g122_rot0.jpg,0,0,1001607470.tif,train
122,/kaggle/working/real_text_10k_dataset/doc_g122_rot90.jpg,1,90,1001607470.tif,train
122,/kaggle/working/real_text_10k_dataset/doc_g122_rot180.jpg,2,180,1001607470.tif,train
122,/kaggle/working/real_text_10k_dataset/doc_g122_rot270.jpg,3,270,1001607470.tif,train
123,/kaggle/working/real_text_10k_dataset/doc_g123_rot0.jpg,0,0,X51006619570.jpg,train
123,/kaggle/working/real_text_10k_dataset/doc_g123_rot90.jpg,1,90,X51006619570.jpg,train
123,/kaggle/working/real_text_10k_dataset/doc_g123_rot180.jpg,2,180,X51006619570.jpg,train
123,/kaggle/working/real_text_10k_dataset/doc_g123_rot270.jpg,3,270,X51006619570.jpg,train
124,/kaggle/working/real_text_10k_dataset/doc_g124_rot0.jpg,0,0,tob10515.49.tif,test
124,/kaggle/working/real_text_10k_dataset/doc_g124_rot90.jpg,1,90,tob10515.49.tif,test
124,/kaggle/working/real_text_10k_dataset/doc_g124_rot180.jpg,2,180,tob10515.49.tif,test
124,/kaggle/working/real_text_10k_dataset/doc_g124_rot270.jpg,3,270,tob10515.49.tif,test
125,/kaggle/working/real_text_10k_dataset/doc_g125_rot0.jpg,0,0,0000352332.tif,train
125,/kaggle/working/real_text_10k_dataset/doc_g125_rot90.jpg,1,90,0000352332.tif,train
125,/kaggle/working/real_text_10k_dataset/doc_g125_rot180.jpg,2,180,0000352332.tif,train
125,/kaggle/working/real_text_10k_dataset/doc_g125_rot270.jpg,3,270,0000352332.tif,train
126,/kaggle/working/real_text_10k_dataset/doc_g126_rot0.jpg,0,0,10320617_10320630.tif,train
126,/kaggle/working/real_text_10k_dataset/doc_g126_rot90.jpg,1,90,10320617_10320630.tif,train
126,/kaggle/working/real_text_10k_dataset/doc_g126_rot180.jpg,2,180,10320617_10320630.tif,train
126,/kaggle/working/real_text_10k_dataset/doc_g126_rot270.jpg,3,270,10320617_10320630.tif,train
127,/kaggle/working/real_text_10k_dataset/doc_g127_rot0.jpg,0,0,99401272.tif,train
